Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2012-05-14 19:00:00,11,37,0.5151515151515151,0.6987951807228916,18624.0,18624.0,18624.0,Boston Celtics,Philadelphia 76ers,1,3.0,Monday,May,1,18624.0
2012-05-14 21:30:00,8,42,0.7121212121212122,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,Los Angeles Lakers,1,5.0,Monday,May,0,18203.0
2012-05-15 19:00:00,10,31,0.6666666666666666,0.6808510638297872,19600.0,20032.0,20212.0,Miami Heat,Indiana Pacers,1,3.0,Tuesday,May,0,19828.0
2012-05-15 21:30:00,3,13,0.7538461538461538,0.7125,18581.0,18797.0,18581.0,San Antonio Spurs,Los Angeles Clippers,1,5.0,Tuesday,May,0,18581.0
2012-05-16 19:00:00,37,11,0.5074626865671642,0.4487179487179487,20362.0,13624.0,20694.0,Philadelphia 76ers,Boston Celtics,1,2.0,Wednesday,May,1,20351.0
2012-05-16 21:30:00,8,42,0.7164179104477612,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,Los Angeles Lakers,1,5.0,Wednesday,May,0,18203.0
2012-05-17 19:00:00,31,10,0.6567164179104478,0.38461538461538464,18165.0,15443.0,18165.0,Indiana Pacers,Miami Heat,1,2.0,Thursday,May,0,18165.0
2012-05-17 21:30:00,3,13,0.7575757575757576,0.7125,18581.0,18797.0,18581.0,San Antonio Spurs,Los Angeles Clippers,1,5.0,Thursday,May,0,18581.0
2012-05-18 20:00:00,37,11,0.5147058823529411,0.4487179487179487,20351.0,19604.0,20694.0,Philadelphia 76ers,Boston Celtics,1,3.0,Friday,May,1,20411.0
2012-05-18 22:30:00,42,8,0.7058823529411765,0.6410256410256411,18997.0,18997.0,18997.0,Los Angeles Lakers,Oklahoma City Thunder,1,4.0,Friday,May,0,18997.0
2012-05-19 15:30:00,13,3,0.7611940298507462,0.581081081081081,19060.0,19060.0,19895.0,Los Angeles Clippers,San Antonio Spurs,1,5.0,Saturday,May,0,19060.0
2012-05-19 22:30:00,42,8,0.7101449275362319,0.6410256410256411,18997.0,18997.0,18997.0,Los Angeles Lakers,Oklahoma City Thunder,1,4.0,Saturday,May,0,18997.0
2012-05-20 15:30:00,31,10,0.6617647058823529,0.38461538461538464,18165.0,18165.0,18165.0,Indiana Pacers,Miami Heat,1,3.0,Sunday,May,0,18165.0
2012-05-20 22:30:00,13,3,0.7647058823529411,0.581081081081081,19060.0,19060.0,19895.0,Los Angeles Clippers,San Antonio Spurs,1,5.0,Sunday,May,0,19060.0
2012-05-21 19:00:00,11,37,0.5072463768115942,0.6987951807228916,18624.0,17130.0,18624.0,Boston Celtics,Philadelphia 76ers,1,2.0,Monday,May,1,18624.0
2012-05-21 21:30:00,8,42,0.7142857142857143,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,Los Angeles Lakers,1,4.0,Monday,May,0,18203.0
2012-05-22 20:00:00,10,31,0.6666666666666666,0.6808510638297872,19828.0,20030.0,20212.0,Miami Heat,Indiana Pacers,1,3.0,Tuesday,May,0,20097.0
2012-05-23 20:00:00,37,11,0.5142857142857142,0.4487179487179487,20411.0,13307.0,20694.0,Philadelphia 76ers,Boston Celtics,1,3.0,Wednesday,May,1,20403.0
2012-05-24 20:00:00,31,10,0.6714285714285714,0.38461538461538464,18165.0,17558.0,18165.0,Indiana Pacers,Miami Heat,1,3.0,Thursday,May,0,18165.0
2012-05-26 20:00:00,11,37,0.5070422535211268,0.6987951807228916,18624.0,16354.0,18624.0,Boston Celtics,Philadelphia 76ers,1,2.0,Saturday,May,1,18624.0
2012-05-27 20:30:00,42,13,0.7681159420289855,0.7125,18581.0,18581.0,18581.0,San Antonio Spurs,Oklahoma City Thunder,1,5.0,Sunday,May,0,18581.0
2012-05-28 20:30:00,37,31,0.676056338028169,0.6808510638297872,20097.0,19621.0,20212.0,Miami Heat,Boston Celtics,1,4.0,Monday,May,0,19912.0
2012-05-29 21:00:00,42,13,0.7714285714285715,0.7125,18581.0,18581.0,18581.0,San Antonio Spurs,Oklahoma City Thunder,1,5.0,Tuesday,May,0,18581.0
2012-05-30 20:30:00,37,31,0.6805555555555556,0.6808510638297872,19912.0,19600.0,20212.0,Miami Heat,Boston Celtics,1,5.0,Wednesday,May,0,19973.0
2012-05-31 21:00:00,13,42,0.7605633802816901,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,San Antonio Spurs,1,4.0,Thursday,May,0,18203.0
2012-06-01 20:30:00,71,42,0.6712328767123288,0.6987951807228916,18624.0,17680.0,18624.0,Boston Celtics,Miami Heat,1,4.0,Friday,June,0,18624.0
2012-06-02 20:30:00,7,85,0.75,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,San Antonio Spurs,1,3.0,Saturday,June,0,18203.0
2012-06-03 20:30:00,71,42,0.6621621621621622,0.6987951807228916,18624.0,18624.0,18624.0,Boston Celtics,Miami Heat,1,3.0,Sunday,June,0,18624.0
2012-06-04 21:00:00,85,7,0.7397260273972602,0.7125,18581.0,18581.0,18581.0,San Antonio Spurs,Oklahoma City Thunder,1,2.0,Monday,June,0,18581.0
2012-06-05 20:30:00,42,71,0.6533333333333333,0.6808510638297872,19973.0,19600.0,20212.0,Miami Heat,Boston Celtics,1,2.0,Tuesday,June,0,20021.0
2012-06-06 21:00:00,7,85,0.7297297297297297,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,San Antonio Spurs,1,1.0,Wednesday,June,0,18203.0
2012-06-07 20:30:00,71,42,0.6578947368421053,0.6987951807228916,18624.0,18624.0,18624.0,Boston Celtics,Miami Heat,1,2.0,Thursday,June,0,18624.0
2012-06-09 20:30:00,42,71,0.6623376623376623,0.6808510638297872,20021.0,19600.0,20212.0,Miami Heat,Boston Celtics,1,2.0,Saturday,June,0,20114.0
2012-06-12 21:00:00,71,85,0.7142857142857143,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,Miami Heat,1,5.0,Tuesday,June,0,18203.0
2012-06-14 21:00:00,71,85,0.7051282051282052,0.6263736263736264,18203.0,18203.0,18203.0,Oklahoma City Thunder,Miami Heat,1,4.0,Thursday,June,0,18203.0
2012-06-17 20:00:00,85,71,0.6962025316455697,0.6808510638297872,20114.0,0.0,20212.0,Miami Heat,Oklahoma City Thunder,1,3.0,Sunday,June,0,20003.0
2012-06-19 21:00:00,85,71,0.6875,0.6808510638297872,20003.0,15008.0,20212.0,Miami Heat,Oklahoma City Thunder,1,2.0,Tuesday,June,0,20003.0
2012-06-21 21:00:00,85,71,0.6790123456790124,0.6808510638297872,20003.0,15008.0,20212.0,Miami Heat,Oklahoma City Thunder,1,1.0,Thursday,June,0,20003.0
2012-10-30 19:00:00,2,2,0.0,0.27586206896551724,18086.0,19430.0,20562.0,Cleveland Cavaliers,Washington Wizards,0,0.0,Tuesday,October,0,20562.0
2012-10-30 20:00:00,17,15,1.0,0.6790123456790124,20003.0,15008.0,20350.0,Miami Heat,Boston Celtics,0,1.0,Tuesday,October,0,20296.0
2012-10-30 22:30:00,4,6,0.0,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Dallas Mavericks,0,0.0,Tuesday,October,0,18997.0
2012-10-31 19:00:00,3,4,1.0,0.5070422535211268,20403.0,15159.0,20665.0,Philadelphia 76ers,Denver Nuggets,0,1.0,Wednesday,October,0,19101.0
2012-10-31 19:00:00,2,4,0.0,0.3275862068965517,15992.0,15076.0,19800.0,Toronto Raptors,Indiana Pacers,0,0.0,Wednesday,October,0,19800.0
2012-10-31 19:30:00,10,2,1.0,0.5,15372.0,22076.0,22076.0,Detroit Pistons,Houston Rockets,0,1.0,Wednesday,October,0,16646.0
2012-10-31 20:00:00,2,21,0.0,0.515625,22093.0,18676.0,23014.0,Chicago Bulls,Sacramento Kings,0,0.0,Wednesday,October,0,21313.0
2012-10-31 21:00:00,4,3,1.0,0.5,19911.0,19911.0,19911.0,Utah Jazz,Dallas Mavericks,0,1.0,Wednesday,October,0,17634.0
2012-10-31 22:00:00,2,13,0.0,0.7288135593220338,17172.0,18055.0,18422.0,Phoenix Suns,Golden State Warriors,0,0.0,Wednesday,October,0,15678.0
2012-10-31 22:30:00,3,1,0.0,0.7647058823529411,19060.0,19060.0,20179.0,Los Angeles Clippers,Memphis Grizzlies,0,0.0,Wednesday,October,0,19060.0
2012-10-31 22:30:00,6,7,1.0,0.5333333333333333,20545.0,19393.0,20672.0,Portland Trail Blazers,Los Angeles Lakers,0,1.0,Wednesday,October,0,20401.0
2012-11-01 21:30:00,14,5,1.0,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Oklahoma City Thunder,0,1.0,Thursday,November,0,18581.0
2012-11-02 19:00:00,3,30,1.0,0.5079365079365079,18846.0,17829.0,19311.0,Orlando Magic,Denver Nuggets,0,1.0,Friday,November,0,18846.0
2012-11-02 19:30:00,17,6,1.0,0.5692307692307692,19319.0,17399.0,19163.0,Atlanta Hawks,Houston Rockets,0,2.0,Friday,November,0,18238.0
2012-11-02 19:30:00,2,17,1.0,0.6623376623376623,18624.0,0.0,18624.0,Boston Celtics,Milwaukee Bucks,0,1.0,Friday,November,0,18624.0
2012-11-02 19:30:00,26,2,0.5,0.27586206896551724,20562.0,14580.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0,1.0,Friday,November,1,20562.0
2012-11-02 20:00:00,4,2,0.0,0.36666666666666653,14824.0,19006.0,20340.0,Minnesota Timberwolves,Sacramento Kings,0,0.0,Friday,November,0,19356.0
2012-11-02 20:00:00,19,6,1.0,0.5079365079365079,19763.0,19812.0,19033.0,New York Knicks,Miami Heat,0,1.0,Friday,November,1,19033.0
2012-11-02 20:00:00,10,14,0.5,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Portland Trail Blazers,0,1.0,Friday,November,0,18203.0
2012-11-02 22:00:00,2,19,0.5,0.7288135593220338,15678.0,17377.0,18422.0,Phoenix Suns,Detroit Pistons,0,1.0,Friday,November,0,15107.0
2012-11-02 22:30:00,2,8,0.0,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Los Angeles Clippers,0,0.0,Friday,November,1,18997.0
2012-11-02 22:30:00,6,3,0.5,0.7333333333333333,18124.0,19596.0,19596.0,Golden State Warriors,Memphis Grizzlies,0,1.0,Friday,November,0,19596.0
2012-11-03 19:00:00,4,3,0.0,0.6714285714285714,18165.0,15892.0,18165.0,Indiana Pacers,Sacramento Kings,0,0.0,Saturday,November,0,18165.0
2012-11-03 19:00:00,17,3,0.0,0.2413793103448276,19537.0,0.0,20308.0,Washington Wizards,Boston Celtics,0,0.0,Saturday,November,0,20308.0
2012-11-03 19:30:00,3,19,0.6666666666666666,0.6790123456790124,20296.0,15008.0,20350.0,Miami Heat,Denver Nuggets,0,2.0,Saturday,November,0,20104.0
2012-11-03 20:00:00,10,17,0.6666666666666666,0.6842105263157895,15436.0,16285.0,18460.0,Houston Rockets,Portland Trail Blazers,0,2.0,Saturday,November,0,18140.0
2012-11-03 20:30:00,2,2,1.0,0.4406779661016949,13489.0,14720.0,18717.0,Milwaukee Bucks,Cleveland Cavaliers,0,2.0,Saturday,November,0,17086.0
2012-11-03 20:30:00,4,5,0.5,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Utah Jazz,0,1.0,Saturday,November,0,18581.0
2012-11-03 22:30:00,3,2,0.6666666666666666,0.7647058823529411,19060.0,19060.0,20179.0,Los Angeles Clippers,Golden State Warriors,0,2.0,Saturday,November,0,19060.0
2012-11-04 12:00:00,6,6,0.5,0.5079365079365079,19033.0,19812.0,19033.0,New York Knicks,Philadelphia 76ers,0,1.0,Sunday,November,0,19033.0
2012-11-04 18:00:00,19,30,0.3333333333333333,0.5079365079365079,18846.0,16236.0,19311.0,Orlando Magic,Phoenix Suns,0,1.0,Sunday,November,0,17022.0
2012-11-04 18:00:00,2,4,0.3333333333333333,0.3275862068965517,19800.0,14168.0,19800.0,Toronto Raptors,Minnesota Timberwolves,0,1.0,Sunday,November,0,16754.0
2012-11-04 19:00:00,6,14,0.3333333333333333,0.6790123456790124,18203.0,0.0,18203.0,Oklahoma City Thunder,Atlanta Hawks,0,1.0,Sunday,November,0,18203.0
2012-11-04 21:30:00,2,8,0.25,0.7142857142857143,18997.0,18071.0,18997.0,Los Angeles Lakers,Detroit Pistons,0,1.0,Sunday,November,1,18997.0
2012-11-05 19:00:00,6,6,0.3333333333333333,0.5070422535211268,19101.0,16288.0,20665.0,Philadelphia 76ers,New York Knicks,0,1.0,Monday,November,0,15783.0
2012-11-05 19:30:00,19,19,0.25,0.6790123456790124,20104.0,15008.0,20350.0,Miami Heat,Phoenix Suns,0,1.0,Monday,November,0,19600.0
2012-11-05 20:00:00,4,6,0.3333333333333333,0.582089552238806,18119.0,19351.0,18119.0,Memphis Grizzlies,Utah Jazz,0,1.0,Monday,November,0,17401.0
2012-11-05 20:30:00,10,5,0.5,0.7076923076923077,20533.0,17502.0,20502.0,Dallas Mavericks,Portland Trail Blazers,0,2.0,Monday,November,0,19521.0
2012-11-05 20:30:00,3,5,1.0,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Indiana Pacers,0,3.0,Monday,November,0,17158.0
2012-11-05 22:00:00,3,4,0.25,0.3,16281.0,11168.0,17317.0,Sacramento Kings,Golden State Warriors,0,1.0,Monday,November,0,17317.0
2012-11-05 22:30:00,2,2,0.5,0.7647058823529411,19060.0,19060.0,20179.0,Los Angeles Clippers,Cleveland Cavaliers,0,2.0,Monday,November,0,19060.0
2012-11-06 20:00:00,30,26,0.6666666666666666,0.515625,21313.0,22313.0,23014.0,Chicago Bulls,Orlando Magic,0,2.0,Tuesday,November,0,21216.0
2012-11-06 20:00:00,4,14,0.25,0.6790123456790124,18203.0,17360.0,18203.0,Oklahoma City Thunder,Toronto Raptors,0,1.0,Tuesday,November,0,18203.0
2012-11-06 21:00:00,2,3,0.0,0.5882352941176471,19770.0,15521.0,19521.0,Denver Nuggets,Detroit Pistons,0,0.0,Tuesday,November,0,19155.0
2012-11-07 19:30:00,3,6,0.5,0.5692307692307692,18238.0,15116.0,19163.0,Atlanta Hawks,Indiana Pacers,0,2.0,Wednesday,November,0,10684.0
2012-11-07 19:30:00,3,17,0.0,0.6623376623376623,18624.0,14890.0,18624.0,Boston Celtics,Washington Wizards,0,0.0,Wednesday,November,0,18624.0
2012-11-07 19:30:00,22,19,0.8,0.6790123456790124,19600.0,15008.0,20350.0,Miami Heat,Brooklyn Nets,0,4.0,Wednesday,November,0,19627.0
2012-11-07 20:00:00,6,2,0.6666666666666666,0.4406779661016949,17086.0,18717.0,18717.0,Milwaukee Bucks,Memphis Grizzlies,0,2.0,Wednesday,November,0,11465.0
2012-11-07 20:00:00,30,2,0.5,0.36666666666666653,19356.0,13662.0,20340.0,Minnesota Timberwolves,Orlando Magic,0,2.0,Wednesday,November,0,17121.0
2012-11-07 20:00:00,3,17,0.5,0.6842105263157895,18140.0,14391.0,18460.0,Houston Rockets,Denver Nuggets,0,2.0,Wednesday,November,0,13372.0
2012-11-07 20:30:00,4,5,0.2,0.7076923076923077,19521.0,14184.0,20502.0,Dallas Mavericks,Toronto Raptors,0,1.0,Wednesday,November,0,19763.0
2012-11-07 21:00:00,8,4,0.5,0.5,17634.0,19911.0,19911.0,Utah Jazz,Los Angeles Lakers,0,2.0,Wednesday,November,0,19911.0
2012-11-07 22:00:00,2,4,0.4,0.3,17317.0,14426.0,17317.0,Sacramento Kings,Detroit Pistons,0,2.0,Wednesday,November,0,10185.0
2012-11-07 22:30:00,2,3,0.6,0.7333333333333333,19596.0,19596.0,19596.0,Golden State Warriors,Cleveland Cavaliers,0,3.0,Wednesday,November,1,18124.0
2012-11-07 22:30:00,5,2,0.75,0.7647058823529411,19060.0,19068.0,20179.0,Los Angeles Clippers,San Antonio Spurs,0,3.0,Wednesday,November,0,19060.0
2012-11-08 20:00:00,14,26,0.6,0.515625,21216.0,23544.0,23014.0,Chicago Bulls,Oklahoma City Thunder,0,3.0,Thursday,November,0,21737.0
2012-11-08 22:30:00,2,10,0.4,0.5333333333333333,20401.0,18598.0,20672.0,Portland Trail Blazers,Los Angeles Clippers,0,2.0,Thursday,November,0,20425.0
2012-11-09 19:00:00,22,30,0.4,0.5079365079365079,17022.0,17881.0,19311.0,Orlando Magic,Brooklyn Nets,0,2.0,Friday,November,0,17532.0
2012-11-09 19:00:00,2,3,0.0,0.2413793103448276,20308.0,17428.0,20308.0,Washington Wizards,Milwaukee Bucks,0,0.0,Friday,November,0,14531.0
2012-11-09 19:30:00,19,6,0.8333333333333334,0.5692307692307692,10684.0,16579.0,19163.0,Atlanta Hawks,Miami Heat,0,4.0,Friday,November,0,16785.0
2012-11-09 19:30:00,6,17,0.5,0.6623376623376623,18624.0,14890.0,18624.0,Boston Celtics,Philadelphia 76ers,0,2.0,Friday,November,1,18624.0
2012-11-09 19:30:00,5,6,1.0,0.5079365079365079,19033.0,19812.0,19033.0,New York Knicks,Dallas Mavericks,0,4.0,Friday,November,0,19033.0
2012-11-09 20:00:00,3,2,0.8,0.36666666666666653,17121.0,14673.0,20340.0,Minnesota Timberwolves,Indiana Pacers,0,4.0,Friday,November,0,18222.0
2012-11-09 20:00:00,17,6,0.8,0.582089552238806,17401.0,16637.0,18119.0,Memphis Grizzlies,Houston Rockets,0,4.0,Friday,November,0,16087.0
2012-11-09 20:00:00,2,14,0.6666666666666666,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Detroit Pistons,0,4.0,Friday,November,0,18203.0
2012-11-09 21:00:00,2,19,0.4,0.7288135593220338,15107.0,18055.0,18422.0,Phoenix Suns,Cleveland Cavaliers,0,2.0,Friday,November,0,15236.0
2012-11-09 22:00:00,5,4,0.8,0.3,10185.0,12728.0,17317.0,Sacramento Kings,San Antonio Spurs,0,4.0,Friday,November,0,13505.0
2012-11-09 22:30:00,4,3,0.4,0.5882352941176471,19155.0,19155.0,19521.0,Denver Nuggets,Utah Jazz,0,2.0,Friday,November,0,15523.0
2012-11-09 22:30:00,3,8,0.3333333333333333,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Golden State Warriors,0,2.0,Friday,November,0,18997.0
2012-11-10 19:00:00,3,3,0.0,0.6714285714285714,18165.0,18165.0,18165.0,Indiana Pacers,Washington Wizards,0,0.0,Saturday,November,0,12036.0
2012-11-10 19:00:00,6,4,0.16666666666666666,0.3275862068965517,16754.0,17963.0,19800.0,Toronto Raptors,Philadelphia 76ers,0,1.0,Saturday,November,0,19800.0
2012-11-10 20:00:00,2,26,0.6666666666666666,0.515625,21737.0,24114.0,23014.0,Chicago Bulls,Minnesota Timberwolves,0,3.0,Saturday,November,0,21974.0
2012-11-10 20:00:00,2,17,0.5,0.6842105263157895,13372.0,11028.0,18460.0,Houston Rockets,Detroit Pistons,0,2.0,Saturday,November,0,15037.0
2012-11-10 20:30:00,17,2,0.6,0.4406779661016949,11465.0,17632.0,18717.0,Milwaukee Bucks,Boston Celtics,0,3.0,Saturday,November,0,14589.0
2012-11-10 21:00:00,19,4,0.5,0.5,19911.0,19911.0,19911.0,Utah Jazz,Phoenix Suns,0,2.0,Saturday,November,0,19100.0
2012-11-10 22:00:00,5,10,0.8333333333333334,0.5333333333333333,20425.0,19761.0,20672.0,Portland Trail Blazers,San Antonio Spurs,0,4.0,Saturday,November,0,20447.0
2012-11-10 22:30:00,3,3,0.42857142857142855,0.7333333333333333,18124.0,19596.0,19596.0,Golden State Warriors,Denver Nuggets,0,2.0,Saturday,November,0,19596.0
2012-11-11 15:30:00,6,2,0.7142857142857143,0.7647058823529411,19060.0,17486.0,20179.0,Los Angeles Clippers,Atlanta Hawks,0,3.0,Sunday,November,0,19060.0
2012-11-11 18:00:00,19,6,0.7142857142857143,0.582089552238806,16087.0,18119.0,18119.0,Memphis Grizzlies,Miami Heat,0,4.0,Sunday,November,0,18119.0
2012-11-11 19:00:00,2,14,0.7142857142857143,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Cleveland Cavaliers,0,4.0,Sunday,November,0,18203.0
2012-11-11 21:30:00,4,8,0.2857142857142857,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Sacramento Kings,0,2.0,Sunday,November,0,18997.0
2012-11-12 19:00:00,2,6,0.5,0.5070422535211268,15783.0,19099.0,20665.0,Philadelphia 76ers,Milwaukee Bucks,0,2.0,Monday,November,0,15086.0
2012-11-12 19:00:00,4,4,0.5714285714285714,0.3275862068965517,19800.0,19246.0,19800.0,Toronto Raptors,Utah Jazz,0,3.0,Monday,November,0,18230.0
2012-11-12 19:30:00,14,2,0.75,0.5,16646.0,22076.0,22076.0,Detroit Pistons,Oklahoma City Thunder,0,5.0,Monday,November,0,12784.0
2012-11-12 20:00:00,17,26,0.6666666666666666,0.515625,21974.0,24221.0,23014.0,Chicago Bulls,Boston Celtics,0,3.0,Monday,November,0,21712.0
2012-11-12 20:00:00,19,17,0.75,0.6842105263157895,15037.0,11004.0,18460.0,Houston Rockets,Miami Heat,0,4.0,Monday,November,0,18041.0
2012-11-12 20:30:00,2,5,0.7142857142857143,0.7076923076923077,19763.0,17502.0,20502.0,Dallas Mavericks,Minnesota Timberwolves,0,4.0,Monday,November,0,19322.0
2012-11-12 21:00:00,3,19,0.42857142857142855,0.7288135593220338,15236.0,16264.0,18422.0,Phoenix Suns,Denver Nuggets,0,2.0,Monday,November,0,14060.0
2012-11-12 22:00:00,6,10,0.2857142857142857,0.5333333333333333,20447.0,19607.0,20672.0,Portland Trail Blazers,Atlanta Hawks,0,1.0,Monday,November,0,19095.0
2012-11-13 19:00:00,4,3,0.25,0.6714285714285714,12036.0,18165.0,18165.0,Indiana Pacers,Toronto Raptors,0,1.0,Tuesday,November,0,11947.0
2012-11-13 19:00:00,6,30,0.2857142857142857,0.5079365079365079,17532.0,15921.0,19311.0,Orlando Magic,New York Knicks,0,0.0,Tuesday,November,0,18846.0
2012-11-13 22:00:00,10,4,0.25,0.3,13505.0,14150.0,17317.0,Sacramento Kings,Portland Trail Blazers,0,2.0,Tuesday,November,0,10153.0
2012-11-13 22:30:00,5,8,0.8571428571428571,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,San Antonio Spurs,0,4.0,Tuesday,November,1,18997.0
2012-11-14 19:00:00,2,6,0.42857142857142855,0.5070422535211268,15086.0,17643.0,20665.0,Philadelphia 76ers,Detroit Pistons,0,2.0,Wednesday,November,0,11879.0
2012-11-14 19:30:00,4,17,0.5,0.6623376623376623,18624.0,14890.0,18624.0,Boston Celtics,Utah Jazz,0,3.0,Wednesday,November,0,18624.0
2012-11-14 20:00:00,6,14,0.6666666666666666,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Memphis Grizzlies,0,4.0,Wednesday,November,0,18203.0
2012-11-14 20:00:00,3,2,0.7142857142857143,0.4406779661016949,14589.0,17775.0,18717.0,Milwaukee Bucks,Indiana Pacers,0,3.0,Wednesday,November,0,11573.0
2012-11-14 20:30:00,3,5,0.0,0.7076923076923077,19322.0,15902.0,20502.0,Dallas Mavericks,Washington Wizards,0,0.0,Wednesday,November,0,19560.0
2012-11-14 21:00:00,26,19,0.375,0.7288135593220338,14060.0,0.0,18422.0,Phoenix Suns,Chicago Bulls,0,2.0,Wednesday,November,0,15305.0
2012-11-14 22:30:00,6,3,0.5,0.7333333333333333,19596.0,19596.0,19596.0,Golden State Warriors,Atlanta Hawks,0,2.0,Wednesday,November,0,18107.0
2012-11-14 22:30:00,19,2,0.6666666666666666,0.7647058823529411,19060.0,0.0,20179.0,Los Angeles Clippers,Miami Heat,0,3.0,Wednesday,November,0,19146.0
2012-11-15 20:30:00,6,5,0.75,0.7297297297297297,17158.0,18581.0,18759.0,San Antonio Spurs,New York Knicks,0,3.0,Thursday,November,0,18581.0
2012-11-15 22:30:00,19,3,0.7,0.5882352941176471,15523.0,19155.0,19521.0,Denver Nuggets,Miami Heat,0,3.0,Thursday,November,0,19155.0
2012-11-16 19:00:00,5,3,0.4444444444444444,0.6714285714285714,11947.0,17660.0,18165.0,Indiana Pacers,Dallas Mavericks,0,2.0,Friday,November,0,15110.0
2012-11-16 19:00:00,4,6,0.4444444444444444,0.5070422535211268,11879.0,20672.0,20665.0,Philadelphia 76ers,Utah Jazz,0,2.0,Friday,November,0,15851.0
2012-11-16 19:30:00,30,2,0.375,0.5,12784.0,22076.0,22076.0,Detroit Pistons,Orlando Magic,0,1.0,Friday,November,0,11594.0
2012-11-16 20:00:00,3,2,0.625,0.36666666666666653,18222.0,18874.0,20340.0,Minnesota Timberwolves,Golden State Warriors,0,3.0,Friday,November,0,16013.0
2012-11-16 21:30:00,6,6,0.8571428571428571,0.582089552238806,18119.0,18119.0,18119.0,Memphis Grizzlies,New York Knicks,0,4.0,Friday,November,0,17516.0
2012-11-16 22:00:00,6,4,0.2222222222222222,0.3,10153.0,16305.0,17317.0,Sacramento Kings,Atlanta Hawks,0,1.0,Friday,November,0,11814.0
2012-11-16 22:00:00,17,10,0.4444444444444444,0.5333333333333333,19095.0,19768.0,20672.0,Portland Trail Blazers,Houston Rockets,0,2.0,Friday,November,0,20382.0
2012-11-16 22:30:00,19,8,0.3333333333333333,0.7142857142857143,18997.0,18997.0,18997.0,Los Angeles Lakers,Phoenix Suns,0,2.0,Friday,November,0,18997.0
2012-11-17 12:30:00,4,17,0.2222222222222222,0.6623376623376623,18624.0,14890.0,18624.0,Boston Celtics,Toronto Raptors,0,1.0,Saturday,November,0,18624.0
2012-11-17 19:00:00,4,3,0.0,0.2413793103448276,14531.0,19053.0,20308.0,Washington Wizards,Utah Jazz,0,0.0,Saturday,November,0,16210.0
2012-11-17 19:30:00,5,2,0.5555555555555556,0.27586206896551724,20562.0,20562.0,20562.0,Cleveland Cavaliers,Dallas Mavericks,0,2.0,Saturday,November,0,18633.0
2012-11-17 20:30:00,3,5,0.7777777777777778,0.7297297297297297,18581.0,18581.0,18759.0,San Antonio Spurs,Denver Nuggets,0,4.0,Saturday,November,0,18581.0
2012-11-17 21:00:00,26,2,0.7777777777777778,0.7647058823529411,19146.0,12492.0,20179.0,Los Angeles Clippers,Chicago Bulls,0,5.0,Saturday,November,0,19060.0
2012-11-17 21:00:00,19,19,0.3,0.7288135593220338,15305.0,14487.0,18422.0,Phoenix Suns,Miami Heat,0,1.0,Saturday,November,0,16840.0
2012-11-18 12:00:00,3,6,0.875,0.5079365079365079,19033.0,19812.0,19033.0,New York Knicks,Indiana Pacers,0,4.0,Sunday,November,1,19033.0
2012-11-18 13:00:00,30,4,0.3,0.3275862068965517,18230.0,19800.0,19800.0,Toronto Raptors,Orlando Magic,0,2.0,Sunday,November,0,18702.0
2012-11-18 18:00:00,2,6,0.5555555555555556,0.5070422535211268,15851.0,20424.0,20665.0,Philadelphia 76ers,Cleveland Cavaliers,0,3.0,Sunday,November,0,15021.0
2012-11-18 18:00:00,22,4,0.2,0.3,11814.0,15694.0,17317.0,Sacramento Kings,Brooklyn Nets,0,0.0,Sunday,November,0,11965.0
2012-11-18 19:00:00,3,14,0.7,0.6790123456790124,18203.0,18203.0,18203.0,Oklahoma City Thunder,Golden State Warriors,0,4.0,Sunday,November,0,18203.0
2012-11-18 19:30:00,17,2,0.18181818181818185,0.5,11594.0,22076.0,22076.0,Detroit Pistons,Boston Celtics,0,2.0,Sunday,November,1,12214.0
2012-11-18 21:00:00,26,10,0.5,0.5333333333333333,20382.0,19500.0,20672.0,Portland Trail Blazers,Chicago Bulls,0,3.0,Sunday,November,0,20242.0
